university_name,teaching,research,income,1,2,3,Cluster
Scuola Normale Superiore di Pisa,54.2,53.1,52.0,18.931799003258572,47.33163188299743,37.91094508090369,1
University of Montreal,46.3,45.5,92.6,45.984359588373046,66.02881688141063,24.008815847700216,3
Pierre and Marie Curie University,52.8,32.7,37.4,42.71854653799751,30.684736186371815,43.621276424782586,2
Pohang University of Science and Technology,49.1,47.1,100.0,50.43612566936451,73.9481751463605,31.461955530707083,3
"University of Maryland, College Park",45.0,42.1,32.3,40.622684938000724,30.30375143553272,46.64943786610498,2
Ghent University,42.1,54.5,88.3,40.28894435941663,65.41922337481535,26.024900780425718,3
University of Birmingham,39.4,41.8,34.7,42.17278288078011,26.523800805808524,43.22123510885245,2
University of Bern,40.0,42.5,82.9,43.669361501878086,54.56003202579975,13.16421557640688,3
University of Cape Town,34.9,38.7,92.7,54.65556113422837,60.92116385762345,17.18411997017951,3
University of Erlangen-Nuremberg,51.7,39.7,99.4,53.093024763710964,71.88863509164753,29.88470898304642,3
"Rutgers, the State University of New Jersey",43.9,55.7,35.9,31.02996610749537,40.81327608649795,47.781134289218485,1
University of Münster,40.3,44.1,58.2,33.61359272540532,36.63317293947604,22.562593951409582,3
Radboud University Nijmegen,34.3,48.5,39.2,39.12239523189377,30.6612348972693,40.53956249514372,2
University of Colorado Boulder,39.7,37.6,35.7,44.41767125282321,23.25566286606459,41.60879511595314,2
Tufts University,45.2,33.3,60.7,40.253337827699056,34.87941744529231,19.652220152626413,3
"Royal Holloway, University of London",35.1,33.2,34.4,50.57828241502471,17.019799951315235,42.21758868012631,2
Lancaster University,34.0,41.4,33.6,46.10536258704527,23.76682671122191,43.83456755213684,2
University of Geneva,34.9,40.5,72.4,42.817673150017285,43.39416096397539,8.812742115480507,3
Case Western Reserve University,46.1,33.2,34.1,45.79724173844074,25.09474782022264,44.279823779734365,2
University of Leeds,43.7,39.0,36.7,40.993280395647375,26.958078419876156,41.595640546610746,2
Stockholm University,34.1,51.2,31.1,42.25718020123943,33.31872437236446,49.05489571861639,2
University of Alberta,46.4,48.1,47.4,28.259477591433743,37.52649833867101,35.31773315836979,1
Chinese University of Hong Kong,41.5,48.5,37.5,35.269318404651614,33.38160736155331,42.83367723036911,2
Karlsruhe Institute of Technology,37.7,47.5,99.5,53.951004113223746,70.7901557738458,27.493272872169968,3
University of Sussex,33.4,37.2,30.6,50.62094310628419,20.236727226612715,46.197065578220474,2
University of Massachusetts,40.2,36.3,52.2,40.1485854933177,27.952555205553974,25.490734291210057,3
University of Vienna,40.8,50.5,30.2,39.08789602817501,35.20907942766289,50.14818981890051,2
University of Nottingham,40.3,39.0,39.8,41.26242494443295,25.06012770596352,37.89036496165342,2
"University of California, Santa Cruz",31.1,34.2,36.1,51.43548422632149,15.913541799518168,40.59358434852268,2
Autonomous University of Barcelona,40.3,40.0,34.9,42.81236592563396,25.539345391618067,42.81989475181977,2
University of Virginia,38.8,37.5,37.9,43.9616056637599,22.728700948207457,39.30883956616379,2
Korea Advanced Institute of Science and Technology (KAIST),43.3,40.5,100.0,55.40252594394649,70.02053453844421,26.45167462110167,3
University of Adelaide,32.8,43.2,79.3,45.44733482191718,50.213318037464,10.732431703049942,3
University of East Anglia,31.9,28.7,28.5,58.20996479514129,13.537807165912142,48.30139996323888,2
University of Twente,34.1,45.6,91.2,50.470210720050396,61.97839505529853,19.395800840920003,3
Sungkyunkwan University (SKKU),51.4,53.5,97.5,45.080186939093764,75.25718866051034,34.33366096771242,3
VU University Amsterdam,28.4,37.1,60.1,46.974985668545166,30.272998614006575,17.81992999636765,3
KTH Royal Institute of Technology,39.0,44.3,78.1,40.378213456436114,51.035701436857124,12.72972525530092,3
University of Cologne,42.2,38.0,68.5,39.16425099077548,41.33165061450538,12.85114411542587,3
University of Liverpool,32.8,30.9,36.6,52.60195150996214,13.794726812035355,40.047557578938616,2
TU Dresden,41.4,45.8,99.7,53.278006959232044,71.06739037700888,27.601576335176222,3
University of Rochester,39.7,27.9,37.0,51.32842869027879,16.854577879940972,40.35588875154768,2
Trinity College Dublin,41.9,30.8,28.0,52.38705580493544,21.64338198030021,49.329652053730385,2
Lomonosov Moscow State University,75.4,66.7,95.7,41.203954968741165,91.39243689718928,57.04680581087427,1
University of Miami,41.7,22.3,35.5,55.7561515456952,16.76617985600737,43.18136490948162,2
University of Arizona,38.7,41.8,32.4,43.7926522032379,26.346160471297736,45.37069107671983,2
Pompeu Fabra University,32.9,28.0,37.2,54.49849120498901,11.624565086905953,39.695541981733776,2
University of Reading,39.3,37.3,34.2,45.56162913729447,22.823184170530094,42.99735195853124,2
"University of California, Riverside",27.5,33.3,42.5,52.18099641626018,15.605560064051007,34.6437324976934,2
University of Leicester,32.1,27.8,31.7,57.27084143401442,11.580271712999323,45.20069461816188,2
National Taiwan University,54.1,58.0,49.6,15.8463937292582,50.16076292672728,42.18293556906146,1
Technical University of Denmark,37.3,29.9,50.0,47.3272368816222,21.4493271017492,27.002487839454478,2
Université Catholique de Louvain,38.7,40.6,51.0,37.744285471961696,29.39395397958108,27.212302117919467,3
University of Aberdeen,29.7,31.4,43.1,51.96100369571442,14.763759358062886,33.75399424212879,2
University of Auckland,31.4,39.5,78.0,47.977188369695334,47.20404653402299,7.159602298692717,3
University of Barcelona,38.5,37.4,31.1,47.50042106604518,22.839047586453653,45.97501392142736,2
University of Konstanz,38.5,46.7,92.4,48.498728106596936,64.28456601696575,21.57101230221046,3
Eindhoven University of Technology,34.3,41.0,57.3,39.92668433433357,31.837259131641154,20.952382907914984,3
Hebrew University of Jerusalem,45.8,41.4,31.9,41.013709156829336,30.369781578368872,47.096791365519714,2
University of Waterloo,35.4,43.9,39.5,40.930003447037244,26.782259097182255,38.74190736859664,2
Scuola Superiore Sant’Anna,42.5,23.2,71.2,52.40968135990498,39.652176848747274,14.161954035813073,3
University of Bergen,32.5,31.5,36.2,52.48720212579212,14.120847494840149,40.42991715761654,2
Cardiff University,30.9,31.6,34.6,53.97417277506709,13.491409129417116,42.09939624667674,2
University of Utah,35.6,35.3,57.4,43.38199617137316,28.8088298244284,19.445271192300456,3
Brandeis University,28.3,25.7,38.6,58.34528610856358,7.566172510005664,39.02599866425083,2
University of Dundee,25.6,26.9,49.5,56.68047517895233,15.671185947951344,28.88036077352178,2
University of Würzburg,34.6,35.8,47.9,44.5052048019514,22.466184479872066,28.858159791589685,2
Arizona State University,32.4,38.1,32.0,49.9211860909644,20.358812341476092,44.916453075986446,2
University of Antwerp,31.6,40.8,60.3,42.13564443048275,33.18894820102743,18.24273923250216,3
Boston College,34.1,29.3,46.8,50.108796106419504,17.305052143782437,30.00526091959908,2
Ulm University,35.2,23.9,58.4,53.08054349606014,25.1851664174928,20.332861048282822,3
University of Luxembourg,25.0,26.7,38.1,59.75097016104867,7.64693675041453,39.92678829550355,2
Texas A&M University,49.4,52.4,46.4,23.80006837098662,42.275683547905174,39.266877681491565,1
Charité - Universitätsmedizin Berlin,37.3,22.2,68.4,54.76495890935332,34.95567157126544,13.923209289790067,3
Newcastle University,30.9,27.5,34.7,56.89607945081344,9.94167610195197,42.320537627438526,2
"St George’s, University of London",25.6,18.1,37.7,65.97603162088139,2.4155126772385715,42.3653035172944,2
University of Trento,30.8,27.4,47.1,53.45843111122208,14.978133656056317,30.12519890024206,2
Paris Diderot University – Paris 7,30.5,22.9,29.0,62.889460311876256,9.250869709534859,48.721766159161675,2
Queen’s University Belfast,34.1,33.3,35.7,50.49247112199804,16.487482969097922,40.896103879010866,2
Hong Kong Polytechnic University,29.3,35.2,45.1,48.984323791956164,18.798775890950296,31.876446335834984,2
University of Illinois at Chicago,40.9,29.2,38.0,49.36443040695797,18.644228747697383,39.43608116519736,2
University of Iowa,41.0,26.7,54.1,47.90653678269627,25.30836321263089,24.448712332249166,3
Johannes Gutenberg University of Mainz,34.9,21.7,70.7,56.83863442146876,36.36694165150054,12.672421846111947,3
Medical University of Vienna,26.6,14.6,33.9,69.37550695531536,5.3576888393250846,46.959934631885886,2
Northeastern University,35.5,20.6,32.9,60.67983032837604,10.761841053529015,45.413670415756926,2
Oregon Health and Science University,27.8,15.7,44.6,65.0687273470138,9.97389544675446,36.76580609299943,2
University of Otago,30.7,30.5,31.5,56.193769765764365,13.069848538148404,45.24833593708657,2
University of Ottawa,37.1,36.7,41.5,44.089520121953235,21.760243697334953,35.47022613562646,2
Paris Descartes University,24.6,28.8,29.0,62.0263129278816,11.548641121374862,48.61229818374224,2
Peter the Great St Petersburg Polytechnic University,30.8,17.8,42.5,62.21281781310641,8.948148390229054,37.37377047998042,2
Polytechnic University of Milan,30.1,31.7,66.3,50.54081496528528,33.30577708092075,10.94565944249135,3
Royal Veterinary College,26.0,27.8,45.5,56.40796749247674,12.890414206571375,32.413383973769186,2
Rush University,37.7,17.4,45.4,58.75729743148156,15.948343448736567,35.042916247788455,2
Sapienza University of Rome,38.0,37.3,32.6,47.03010572840638,22.21113432084655,44.42944028833471,2
Stony Brook University,32.6,22.0,33.4,60.714126710136256,8.187576619220751,44.54528093102106,2
University of Stuttgart,40.0,44.5,99.8,54.50489975990355,70.378001071551,26.734780673647602,3
Technical University of Darmstadt,37.1,43.2,99.1,55.811575225596656,68.722890541652,25.01411115605151,3
University of Technology Sydney,27.0,35.1,42.3,51.34290698662408,17.086877074543697,35.001752039236294,2
University of Texas at Dallas,24.3,26.7,41.8,59.144579859466354,9.510922679311863,36.545855232913496,2
Tilburg University,34.1,47.1,57.4,35.96901446316801,36.2583046867729,23.907683126619588,3
Tohoku University,45.3,42.7,74.7,36.447784093234155,49.64728584819308,15.375508949163802,3
Tokyo Institute of Technology,45.6,47.6,70.9,30.937979178809627,49.4702591371901,19.82030144876434,3
University of Victoria,20.6,30.0,36.6,60.84923400142373,11.551408718171203,42.16188881013757,2
Wake Forest University,34.6,19.5,42.5,58.9349498574878,11.59925950877989,36.62410835068683,2
University of Western Ontario,38.6,32.4,59.7,44.125642098537405,30.377759109296534,17.6081603946253,3
William & Mary,38.5,17.5,29.1,63.564713265584125,15.001054115322178,50.145504372567075,2
University of the Witwatersrand,26.2,31.5,99.7,67.71799872153032,65.10740436542761,24.316560000555878,3
Aalto University,31.1,32.8,61.6,48.39196141057349,29.715820712866062,15.205965492428467,3
Aix-Marseille University,36.7,22.1,33.1,58.86633420433455,12.111190726354723,44.903831989014726,2
University of Bath,28.9,27.9,36.3,57.13630712439363,9.26545835822047,40.870567802305466,2
Bayreuth University,32.2,31.2,56.4,48.702953835419095,24.79963297129606,20.309975141802326,3
Bielefeld University,35.2,46.2,60.9,35.93159500389426,38.08476545304644,20.660498575100753,3
University of Bordeaux,25.3,22.0,30.6,65.64964879566195,5.736910090923172,47.985035258704805,2
Charles Darwin University,17.8,22.6,43.2,66.03824285611995,10.970582293245602,38.3554175211741,2
Colorado School of Mines,28.5,30.3,83.7,58.32092353464166,49.29853156346965,9.139206216112637,3
Colorado State University,31.6,33.0,41.0,50.22397427337899,15.907642111962314,35.650226448315614,2
University of Delaware,23.7,34.0,98.7,67.10230187642033,64.65124023471678,24.270609750643704,3
Flinders University,21.4,25.7,41.7,61.77276372966476,9.44702733273932,37.662815652221475,2
University of Georgia,41.1,30.5,30.9,51.402906499849905,19.9794894989637,46.35461758813362,2
University of Iceland,16.2,16.2,28.0,76.10665234768949,12.282814091515021,54.246589050316864,2
Indian Institute of Science,42.7,47.2,52.4,29.99194673443971,36.821706028200744,29.548364269471314,3
Iowa State University,31.2,29.4,54.0,50.81329279177996,21.66567257577219,22.983568556557127,2
James Cook University,19.0,22.8,40.7,65.66174732439393,8.61841353853771,40.04612037298111,2
Justus Liebig University Giessen,32.9,33.9,46.4,47.31022841093629,19.56397244255923,30.218603196533028,2
King Abdulaziz University,23.9,11.8,73.1,71.20547478955397,38.16411088461983,23.45788301287683,3
Koç University,21.2,27.1,82.4,64.33895184367832,47.46420649368424,14.890296911495199,3
University of Liège,29.1,36.6,98.9,62.888667176868346,65.57951492971702,23.074314272574235,3
Linköping University,24.2,18.9,42.1,65.01371589490665,6.468397914427513,38.38578413415518,2
Nanjing University,37.2,32.2,58.6,44.99691423429185,28.81884029926874,18.350157368420955,3
National Tsing Hua University,37.7,36.6,49.5,41.714957896358506,25.319244576770963,27.64820229708665,2
"National University of Ireland, Galway",27.3,25.4,41.9,58.225079484442624,8.841996272058529,36.045115473804294,2
University of Newcastle,27.4,26.5,64.4,55.88751181932512,29.612587568794822,15.098404915797229,3
North Carolina State University,36.1,30.5,40.7,49.663484454864594,16.32174630205365,36.05151121147346,2
Oregon State University,30.6,28.5,32.1,57.397213538058764,11.168790488727065,44.80692383542926,2
Osaka University,46.8,45.2,76.1,34.698592055128366,52.54639342692952,18.049460274106735,3
Queen’s University,35.8,35.8,54.2,42.93830683926271,26.86667145046506,22.68707531959385,3
Queensland University of Technology,28.8,35.6,73.7,50.54261712683569,41.42813828383844,6.2779963689682665,3
Rensselaer Polytechnic Institute,30.4,31.5,79.6,54.59217474712164,45.798808915463034,4.627716167538582,3
Royal College of Surgeons in Ireland,29.9,20.1,33.9,63.35969606768121,5.103484710935787,44.711536930696866,2
Ruhr University Bochum,32.8,30.0,66.6,50.26011737990623,33.50719020614821,10.42398842598524,3
Saint Louis University,36.9,10.9,29.9,69.32756541775281,15.622909453251644,51.69555372994674,2
University of São Paulo,59.1,57.1,30.5,29.26836363525169,50.95681849435415,57.96846698278901,1
Simon Fraser University,23.2,29.2,42.3,57.96214386936975,11.938129345216975,36.03238740511761,2
University of Surrey,31.7,28.9,34.9,55.34513399453719,11.52402176161937,41.9229988312068,2
Syracuse University,31.4,20.8,36.3,61.21283432246002,6.391751545444101,42.11430540671727,2
University of Tasmania,21.8,25.7,42.7,61.27192502796294,9.966074965193098,36.60694097159258,2
Tomsk Polytechnic University,31.6,15.1,60.2,62.57271433911784,25.666913930674838,24.246787826230886,3
Tulane University,39.1,19.3,32.4,60.46715230168927,14.31069920550047,46.542299135078665,2
Umeå University,20.8,25.0,31.1,66.02530001761025,8.463569529826497,47.91758257560845,2
Vienna University of Technology,34.1,32.0,86.5,55.529559057878664,53.05827187455707,9.95557434962959,3
Virginia Polytechnic Institute and State University,34.9,38.2,43.3,43.71207411160372,22.449509364898606,33.74159727334975,2
University of Wollongong,25.8,28.4,57.9,54.957762546360925,23.924081326267597,20.753963866850942,3
Zhejiang University,44.3,46.0,96.2,49.28437032242674,68.76106904363701,25.902399028773743,3
Aberystwyth University,21.6,18.9,31.3,69.74851988069693,5.72120069490101,48.89784341114263,2
University of Alaska Fairbanks,25.1,23.1,51.2,59.72038764313884,15.900178753708499,28.509810811067293,2
Autonomous University of Madrid,35.6,30.9,33.0,52.6185958379508,15.731506596143275,43.67838750120098,2
Bangor University,22.6,22.1,31.0,66.97689586540153,6.012320025762983,48.126217324492984,2
University of Bremen,30.9,32.7,46.0,49.54671035977753,17.72623606645371,30.71453476476866,2
University of Cincinnati,31.3,20.4,35.3,61.92211490820224,6.208420718563383,43.19092473135432,2
University of Connecticut,35.9,25.6,30.9,57.40616126209085,13.274937852893123,46.31751586004813,2
Deakin University,22.4,21.9,30.0,67.6268072711743,6.830196324834326,49.16414887603638,2
University of Essex,33.9,33.3,28.9,53.794105481772995,17.74661640430629,47.69391041066589,2
George Mason University,29.6,21.2,29.1,64.56771920160547,8.159717124090925,49.06623091482115,2
University of Greifswald,30.1,23.5,32.6,61.13733603023013,7.107613033386257,45.113327027008445,2
Gwangju Institute of Science and Technology,35.2,42.0,45.2,40.28223772521065,26.445342774964253,32.7344463699864,2
University of Hohenheim,30.9,33.8,52.8,47.690899856916445,23.03358752963492,23.967985929566282,2
University of Innsbruck,23.6,16.9,39.9,67.44591855080952,5.129827369836865,41.25001613334675,2
Kazan Federal University,21.9,12.3,42.4,71.4892552479701,10.302823061295454,41.58489551153244,2
University of Kent,24.6,19.1,28.8,68.87640406987119,6.9612204664691575,50.545868218523346,2
Leibniz University of Hanover,36.5,36.9,69.6,43.49203917191178,39.7550389296416,8.568701524512672,3
Macquarie University,28.5,27.2,33.1,59.08942682830298,8.846156669350075,44.15748224716592,2
Medical College of Wisconsin,25.4,12.1,31.8,72.67406028010384,8.321373507387817,50.04795975307895,2
University of Milan,30.5,24.2,40.9,57.581174772650975,8.817491878780618,36.85882548571715,2
University of Milan-Bicocca,24.3,25.5,46.6,59.00522645020135,12.481112251412599,32.26211368074813,2
Montpellier University,38.7,16.7,31.9,62.99066675180642,14.312537112193583,47.7874683081,2
Nagoya University,40.8,38.9,91.4,50.954754335620144,61.00964720371076,17.523708212587096,3
National Chiao Tung University,32.9,45.4,96.9,55.2307525346883,66.90137115319583,23.885566257592032,3
National Research Nuclear University MePhI,43.9,24.1,28.1,56.80124299934699,20.744460711521295,50.32966043885309,2
National Taiwan University of Science and Technology (Taiwan Tech),31.7,43.1,92.2,53.700457708273746,61.576220926143094,18.77490389287144,3
University of Navarra,31.9,20.8,63.5,57.80771513528652,28.604768455923175,17.87796433543673,3
University of Nebraska-Lincoln,30.1,30.2,35.6,55.034873951424466,11.83818971304037,41.229486678130094,2
Örebro University,18.3,10.4,29.8,78.46172116515528,12.810212297254767,54.11944315398729,2
University of Oregon,21.2,22.7,30.8,67.47110404439563,7.129639035459729,48.525872990806505,2
University of Padua,25.7,22.6,32.6,64.21087811984405,4.482415857687759,45.86308183545683,2
University of Pavia,25.0,22.5,69.4,61.30168732523984,33.81110613504233,15.28370887341474,3
Plymouth University,19.3,18.0,28.5,72.79670571459516,9.429271153453628,52.33634790929576,2
Shanghai Jiao Tong University,37.8,45.2,92.9,49.92533704002433,63.96654474639885,20.87490557710923,3
University of Southern Denmark,19.2,14.7,28.0,75.41821710522669,10.85907201761013,53.84432479363862,2
Stellenbosch University,28.2,35.0,100.0,64.94076542126513,66.19849716028473,24.13019580359623,3
University of Strasbourg,25.5,23.4,32.8,63.666872106781156,4.941849955338561,45.533779661484566,2
Technical University of Dortmund,34.2,29.8,48.6,49.32060715976858,18.82743272093735,28.162185992750224,2
Technion Israel Institute of Technology,30.8,33.3,28.8,55.53566097568125,16.488769831425557,47.87793485329313,2
Toulouse 1 Capitole University,18.6,35.7,32.5,60.30188813208888,17.843589208813174,46.67497046639026,2
University of Trieste,26.5,18.5,32.3,66.94868382957077,3.7897185187247513,47.102964221042114,2
University of Turin,27.4,22.3,54.2,58.75238217374802,18.82351799475934,25.527972629194903,2
University of Turku,27.1,21.2,31.2,65.00885390305645,5.226109725352289,47.3172873572991,2
Vrije Universiteit Brussel,28.7,24.5,77.1,59.713662148914665,41.828546061230284,9.718271140708858,3
VŠB - Technical University of Ostrava,18.8,15.7,32.1,73.44644882378645,8.236161703946674,49.93988661827147,2
York University,30.2,30.8,33.2,55.52465968177464,12.68053561744072,43.576014230153625,2
"Binghamton University, State University of New York",22.7,17.4,34.0,69.28797772249726,3.644408050823695,46.610334824830936,2
University of Crete,18.6,19.2,34.5,70.24237900783618,6.7002264758165415,46.737310591985676,2
University of Cyprus,18.0,28.5,30.0,66.00448689754519,12.908582275590701,49.34033938128744,2
Drexel University,31.2,14.6,36.3,66.35412482257348,7.738705624441596,44.299083443840345,2
University of Eastern Finland,24.8,20.7,33.3,65.86573145243922,2.766357836928257,45.82572762633287,2
University of Florence,21.7,20.4,35.9,67.03413175934107,3.618488935683041,44.1982199394521,2
University of St Gallen,25.8,11.2,41.8,70.40448970148344,10.247459587118493,41.721673662780944,2
Graz University of Technology,26.0,15.8,77.2,67.95682099336226,41.63794292754495,18.695778328212707,3
University of Guelph,28.0,34.2,47.4,50.07893890582664,19.032610358262893,29.762884814527798,2
Hong Kong Baptist University,22.6,12.1,28.8,75.194046172319,10.413463127817415,53.259424287592616,2
University of Houston,34.9,26.5,42.3,53.01216047359413,13.695370131265621,34.89654627771176,2
Indian Institute of Technology Bombay,37.8,28.6,42.3,49.839762531160126,16.924221522524274,34.80215267769175,2
Instituto Superior Técnico Lisboa,22.2,25.0,38.8,62.523371063646536,7.023306788546024,40.25929634398095,2
University of Jyväskylä,28.2,25.5,34.2,60.06644113687092,6.946957198256894,43.36691751444953,2
La Trobe University,27.0,28.5,43.7,55.64527606580401,12.209279109173286,33.836705599336675,2
Loughborough University,31.2,32.2,36.6,52.57902258419626,14.141588685636767,40.07115127288833,2
University of Manitoba,27.1,26.9,41.8,57.243271832821435,9.813402258496422,35.89816638102684,2
University of Missouri,31.2,21.0,31.1,63.08726793058616,7.75206896826728,47.07272129652826,2
University of Modena and Reggio Emilia,18.7,15.6,32.3,73.5120144364976,8.27440450243811,49.82624900853591,2
University of Montana,30.8,13.6,31.0,69.16693531746672,9.377304878964214,49.57016405394175,2
"National University of Ireland, Maynooth",24.6,22.8,36.6,63.31022777727644,3.5270142754216853,42.215236602105364,2
University of Nebraska Medical Center,37.0,13.3,33.6,65.87865443286864,13.482969655260318,47.34626170742557,2
Norwegian University of Science and Technology,16.3,25.8,51.8,63.60869646920797,19.43523764139919,31.06772139186989,2
University of Oulu,23.1,15.9,30.9,71.26821560603616,6.3349323722173025,49.86180659510134,2
Panthéon-Sorbonne University – Paris 1,53.2,47.6,28.3,37.09093353973689,40.417701025599634,54.14737004558226,1
Polytechnic University of Turin,23.7,18.6,42.5,65.45157596752206,6.981327399795172,38.26476158490361,2
University of Rome III,23.1,21.0,37.5,65.26322513995501,3.1514276710238613,42.18721213873232,2
Sabancı University,22.3,32.3,70.0,56.16306187810525,36.72055656091656,13.133608904380493,3
San Diego State University,20.3,27.0,29.3,65.74408490690831,11.065228155961016,49.48536013851372,2
University of South Australia,26.4,26.7,85.9,62.97816891977518,50.70943708212711,13.303666212930803,3
University of South Carolina,31.1,21.5,30.3,63.08408236024933,8.29246392239105,47.7301432193756,2
University of South Dakota,29.3,12.1,28.0,72.2105681048827,11.42152154860961,53.01449537522973,2
State University of Campinas,44.6,42.3,49.4,33.28681495193496,32.967770466443284,30.800024914033305,3
University of Stirling,22.6,23.5,30.4,66.22825445531973,7.184167703809823,48.405197699572504,2
Sun Yat-sen University,31.9,24.6,79.4,58.749759304350015,44.48595572817849,8.88803073018041,3
Swansea University,22.2,23.8,32.7,65.37829123881268,6.094768020228142,46.25312539471407,2
Swinburne University of Technology,21.5,20.2,32.2,68.54040230724897,5.157792274997078,47.729711779529126,2
University of Tartu,23.8,22.8,31.5,65.58093317902934,5.579966512464469,47.23515853018529,2
Temple University,34.0,18.2,41.6,60.54114503720131,10.664783517578169,37.9356606574854,2
University of Texas at San Antonio,18.1,16.6,28.6,74.46102401818773,10.440482548851557,52.99901936096165,2
UiT The Arctic University of Norway,26.5,18.7,36.8,65.28074220362701,1.8491741626044613,42.83245716226099,2
Université Libre de Bruxelles,26.1,28.3,39.1,57.60687292919574,9.531172462108074,38.51278644671475,2
Lille 2 University – Health and Law,15.1,9.5,31.5,80.40938925877786,14.771235640548161,54.059156019308,2
University College Cork,28.6,23.8,47.1,57.5968540096856,12.651470329329335,31.258443266513005,2
